,contributor_uuid,article_sha256,article_number,question_text,answer_text,start_pos,end_pos
327,00f548b7-6b63-4b47-828e-8e416b6ca0e2,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,"People do not need touch to feel better, but maybe just the presence of another.",0,0
328,00f548b7-6b63-4b47-828e-8e416b6ca0e2,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Somewhat less likely,0,0
329,00f548b7-6b63-4b47-828e-8e416b6ca0e2,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
330,00f548b7-6b63-4b47-828e-8e416b6ca0e2,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
331,00f548b7-6b63-4b47-828e-8e416b6ca0e2,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
332,00f548b7-6b63-4b47-828e-8e416b6ca0e2,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
333,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",6469,6543
334,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",5859,6096
335,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,6545,6665
336,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,6414,6467
337,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,,0,0
338,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Much less likely,0,0
339,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
340,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
341,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",4,0,0
342,bd786026-bad5-4fa8-9a3a-38ca03a16412,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",8,0,0
343,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
344,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",3461,3466
345,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",2894,2902
346,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
347,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,I can't tell,0,0
348,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",8,0,0
349,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
350,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
351,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",3461,3466
352,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",4541,4544
353,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",2894,2902
354,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
355,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
356,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
357,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",9,0,0
358,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
359,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",No,0,0
360,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
361,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
362,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
363,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",6,0,0
364,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
365,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",2875,2902
366,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",3246,3253
367,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",3461,3474
368,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",4531,4549
369,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
370,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"Yes, implicitly",3461,3528
371,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"Yes, implicitly",3531,3547
372,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge the possibility of additional evidence that would... (check all that apply):,Illuminate further aspects of the claim,3461,3488
373,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
374,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",9,0,0
375,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
376,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",6005,6013
377,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
378,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,I can't tell,0,0
379,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
380,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",7,0,0
381,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
382,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",5968,5975
383,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",6005,6013
384,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
385,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
386,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
387,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",9,0,0
388,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
389,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",No,0,0
390,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
391,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
392,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",6,0,0
393,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",6,0,0
394,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
395,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",5960,5975
396,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",5995,6037
397,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
398,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"Yes, implicitly",5995,6037
399,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"Yes, implicitly",5960,5975
400,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge the possibility of additional evidence that would... (check all that apply):,Add evidence to the claim,5960,5975
401,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",2,0,0
402,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",9,0,0
403,de68bbf8-46d7-45f0-9111-92e64ab9499a,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
404,de68bbf8-46d7-45f0-9111-92e64ab9499a,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
405,de68bbf8-46d7-45f0-9111-92e64ab9499a,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
